"Gene","Log2FC","AveExpr","t","P.Value","adj.P.Val","B","Log2Transformed"
"SPG7",-0.0723080931191681,0.100296500250933,-0.389483306375072,0.701908259699934,0.938573506754611,-6.0507454776725,FALSE
"SPHK1",NA,-0.781823866426654,NA,NA,NA,NA,FALSE
"SPHK2",0.0265215622067278,-0.0472573825715849,0.0730579750699953,0.942833601402239,0.989315737647253,-6.00744308200895,FALSE
"SPHKAP",NA,NA,NA,NA,NA,NA,FALSE
"SPI1",NA,-1.70751683019137,NA,NA,NA,NA,FALSE
"SPICE1",-0.208619242910583,-0.275302933827497,-0.796724328492171,0.436945014432711,0.85351616256284,-5.81245460148917,FALSE
"SPIDR",-0.0890581766997647,0.0424167155947443,-0.164175312348214,0.87460183984265,0.981441828473548,-5.42325497329604,FALSE
"SPIN1",-0.44434070238411,0.152093235400076,-1.47039340338901,0.160299147592854,0.693270826229951,-5.10306325457189,FALSE
"SPIN2B",-0.429296059659165,-0.588697700608552,-0.464122811215147,0.657764618609361,0.928475251379458,-5.50068943407565,FALSE
"SPIN3",-1.17862730747119,-0.796475531831635,-1.5024421886132,0.200012933154793,0.729455040698511,-4.52721783380042,FALSE
"SPIN4",-0.0712439913177109,0.0674895916812686,-0.117869076392185,0.908633326751416,0.988680816651779,-5.79836085023474,FALSE
"SPINDOC",-0.261799114211943,-0.106602923984524,-0.85996993230327,0.402149239510423,0.84364485610974,-5.76170028927573,FALSE
"SPINK1",-0.200530215495488,-0.698753236376086,-0.239752050681918,0.823997545396504,0.971508174312529,-5.22698689554591,FALSE
"SPINK4",NA,NA,NA,NA,NA,NA,FALSE
"SPINK5",NA,NA,NA,NA,NA,NA,FALSE
"SPINT1",2.08098594710795,0.53583481698347,3.81250096238047,0.00146301679068539,0.147997912403305,-0.953900968942886,FALSE
"SPINT2",1.85722468991561,0.0487818613051979,3.83500069778536,0.00139428329655481,0.147997912403305,-0.90964951460924,FALSE
"SPIRE1",-0.0240526710760635,0.0801272915184852,-0.0816906344766838,0.936093988123406,0.988680816651779,-6.00676821468665,FALSE
"SPIRE2",-1.1460134811773,-0.08880431970737,-1.37016300282969,0.252536187424507,0.774037104908309,-4.58973105413173,FALSE
"SPN",-0.014082742875164,-0.0876209298383363,-0.0568355962314411,0.955453455029419,0.991761798939306,-6.05676874010434,FALSE
"SPNS1",-0.44434070238411,0.152093235400076,-1.47039340338901,0.160299147592854,0.693270826229951,-5.10306325457189,FALSE
"SPOCK1",NA,-0.825134145902578,NA,NA,NA,NA,FALSE
"SPOCK2",NA,NA,NA,NA,NA,NA,FALSE
"SPON1",-0.461840561153133,-0.398457880235733,-0.969271399669967,0.35650850561846,0.825389809836942,-5.35614174000328,FALSE
"SPON2",NA,-1.26342335814062,NA,NA,NA,NA,FALSE
"SPOP",0.328480150265029,0.100959439281475,0.681160114619767,0.513955736532127,0.884647100463987,-5.5371157250473,FALSE
"SPOPL",0.332653693717044,0.0776801306920283,0.549677975222486,0.604228613096245,0.910529483614497,-5.27070375135983,FALSE
"SPOUT1",-0.133936093888266,0.264836432278321,-0.480928534459363,0.636893277711145,0.921330658410259,-6.01098740764485,FALSE
"SPP1",-0.894405583568713,0.178087881531185,-1.98021210161054,0.0646362402037574,0.565789803675512,-4.35817059598915,FALSE
"SPP2",0.617295930776577,-0.250289182688319,0.772073626203114,0.478860433961485,0.872211105231248,-5.09805150270633,FALSE
"SPPL2A",-0.252626088131943,0.181178292592264,-1.30595462916156,0.209512925721503,0.738468071571685,-5.3085160370337,FALSE
"SPPL2B",-0.203763911693654,0.0190329302158688,-0.931774508786538,0.364910233426016,0.827466365524545,-5.69982153582654,FALSE
"SPPL3",NA,NA,NA,NA,NA,NA,FALSE
"SPR",-0.351732462250674,0.154921717196061,-1.35168100131712,0.194749029970526,0.728587597315874,-5.25330192660147,FALSE
"SPRED1",-0.762461254605372,-0.0102584361547465,-1.52954691279903,0.153224254446339,0.684203080304127,-4.85101866924067,FALSE
"SPRED2",0.00825314612400663,-0.35911225356705,0.020020693303807,0.984629999020943,0.997395494485399,-5.60640107349411,FALSE
"SPRR1A",3.99267163816876,-2.84526484042274,1.91797180623734,0.0939840910367102,0.614694216647942,-4.20121078000138,FALSE
"SPRR1B",0.683479109041548,-0.757391419038417,0.537158160431815,0.601421919313974,0.909876247168128,-5.79373659917273,FALSE
"SPRR2D",0.00729906027703597,-0.867241022761421,0.00772261143796698,0.99404049108142,0.99957099727952,-5.70473911740921,FALSE
"SPRR3",1.67913161959145,-0.158897649780082,1.48882306793026,0.159567224709889,0.693270826229951,-4.9778660616182,FALSE
"SPRTN",NA,-0.210206530694397,NA,NA,NA,NA,FALSE
"SPRY1",0.504363074550869,-0.538651394510459,0.999522909156189,0.33199956931703,0.812496171303053,-5.63738301232708,FALSE
"SPRY2",2.20494873381428,-0.319217831571062,1.95966090980247,0.0747812037687856,0.589952007264265,-4.26445440256939,FALSE
"SPRY4",-1.56644343624872,-0.756274910371498,-3.03819879142869,0.00806937669327638,0.303464799612447,-2.47830005312068,FALSE
"SPRYD3",0.00748142994891883,-0.0814425566663792,0.0301297805371162,0.976440357530899,0.996673061478168,-5.94590111657657,FALSE
"SPRYD4",0.392952762231256,0.083245787031437,1.43469682540309,0.170088020385873,0.704175901146919,-5.14926292214043,FALSE
"SPRYD7",-0.0612408565937429,0.022616518597408,-0.268443716936817,0.791690836122283,0.962250662034738,-6.09072362124708,FALSE
"SPSB2",NA,NA,NA,NA,NA,NA,FALSE
"SPTA1",0.818232844521838,-0.0436589887394445,1.46686171872126,0.174814253335946,0.709720721458856,-4.83818276764491,FALSE
"SPTAN1",-0.0221019479889369,0.269802480342209,-0.0606156951907841,0.952394663394627,0.991251646361624,-6.12521649231725,FALSE
"SPTB",1.19171175324296,0.533305552291159,1.71695068798609,0.115373161981236,0.642266644959478,-4.58208281140742,FALSE
"SPTBN1",-0.000495423291971331,0.300808642161135,-0.00144738679456208,0.998862537727315,0.999789663317131,-6.12707286838025,FALSE
"SPTBN2",0.608342113976658,-0.0807101371149696,1.91874236890693,0.0725163375458067,0.585244089744157,-4.45557327930774,FALSE
"SPTBN4",-0.1026658860488,0.258322923710156,-0.330361530397199,0.745291536751084,0.95034330828885,-6.07208551422342,FALSE
"SPTLC1",0.37817547171972,0.118110706026305,1.86870389318301,0.0795540400394867,0.597973543790245,-4.53346532713325,FALSE
"SPTLC2",0.568767541630892,0.119512875652876,2.35726853625004,0.0310792087071337,0.463829139908293,-3.72422234977882,FALSE
"SPTLC3",2.60029931249742,-0.110975091199173,4.17919177853082,0.00492532937070695,0.266869199895734,-1.86043542605699,FALSE
"SPTY2D1",0.269450121043592,0.000399541789954801,0.746305704185767,0.466001746271087,0.86855452276788,-5.85035064595134,FALSE
"SPX",0.219077434870319,-0.320036235313791,0.510758384278327,0.622561980767924,0.915947986729027,-5.63510089615208,FALSE
"SQLE",0.728828791813689,-0.396758894466534,1.95640829638993,0.0687169192213402,0.5741924340372,-4.37637286791401,FALSE
"SQOR",0.269281888800514,0.368089267760852,0.499657519159907,0.623924660347845,0.915947986729027,-6.00184198883067,FALSE
"SQSTM1",-0.617084567983415,0.101340514227324,-1.72857627195442,0.102581096610904,0.624148228551446,-4.74450276895045,FALSE
"SRA1",-0.204058290423229,-0.0402576917986059,-1.04528440208828,0.310989691616581,0.799598546443666,-5.59302957009338,FALSE
"SRBD1",0.053975758365183,0.149237397264718,0.234141424065808,0.817760642301542,0.969818880348579,-6.09940481403332,FALSE
"SRC",0.0507395871078848,0.106710258064672,0.14840318288454,0.883826202999435,0.982971077500927,-6.11594695820112,FALSE
"SRCAP",0.0377048129480991,-0.0531018068292336,0.191968057976851,0.850113880225458,0.97793254689959,-6.10846402545294,FALSE
"SRCIN1",0.708109582895229,0.509287452473141,1.26118182163273,0.228646467601893,0.757906410902222,-5.25284123853362,FALSE
"SRD5A1",-0.285084864198976,-0.313206330465748,-0.340844798082903,0.752827556868542,0.95183556796292,-5.20016498440676,FALSE
"SRD5A3",1.08298363213961,0.11048920211127,2.4084591494373,0.0323030261120203,0.471489077086388,-3.6000859100199,FALSE
"SREBF1",0.259719960979298,0.308527115892501,1.04693919194843,0.311208831092043,0.799598546443666,-5.55234120022862,FALSE
"SREBF2",0.924361741001468,-0.418354818711286,3.4409260267166,0.00520021392391799,0.278103928859976,-1.94032811227907,FALSE
"SREK1",-0.409655735311345,0.155328958363642,-1.82687682267058,0.0858956334022645,0.607055791438452,-4.59757632034753,FALSE
"SRF",0.338604983277792,-0.198466862842076,0.940403418687756,0.366391492440809,0.828948533585044,-5.50755056321382,FALSE
"SRFBP1",-0.397923326155839,0.110338575602874,-1.99161254643921,0.0632625107402365,0.560555597079266,-4.33990418840975,FALSE
"SRGAP1",-0.154678002055468,0.0899139021210714,-0.42250696918372,0.678118834088883,0.93254281264556,-6.03732909021366,FALSE
"SRGAP2",-0.0932305608086137,-0.256228150039893,-0.296517891465445,0.770540806305275,0.95720702980458,-6.08274518684979,FALSE
"SRGAP3",-0.0932305608086137,-0.256228150039893,-0.296517891465445,0.770540806305275,0.95720702980458,-6.08274518684979,FALSE
"SRGN",NA,3.32471406457471,NA,NA,NA,NA,FALSE
"SRI",0.0874124878746812,-0.287056559687289,0.219834416838843,0.82870143446193,0.972741011159128,-6.10267787827849,FALSE
"SRL",NA,NA,NA,NA,NA,NA,FALSE
"SRM",-0.18706148408126,-0.343007248273124,-0.529698781883383,0.603387929063416,0.910529483614497,-5.98646690942764,FALSE
"SRMS",-0.18706148408126,-0.343007248273124,-0.529698781883383,0.603387929063416,0.910529483614497,-5.98646690942764,FALSE
"SRP14",-0.0304200007274024,0.0253392700749206,-0.0947458350830516,0.925659748520233,0.988680816651779,-6.12253669950025,FALSE
"SRP19",-0.0813753342550786,0.178067539082785,-0.340448428887959,0.737822144775131,0.948277840933861,-6.06868882253547,FALSE
"SRP54",0.0897000086243131,0.0561702461715039,0.374150521571301,0.71306504564693,0.941001542445247,-6.05661080779401,FALSE
"SRP68",0.0160826146638451,0.136098675893446,0.0774403385584592,0.939206154781371,0.988826580517456,-6.12404250874388,FALSE
"SRP72",0.0846960223300579,0.130603413850603,0.438678467869855,0.666594072811921,0.931176374767045,-6.03037004142235,FALSE
"SRP9",-0.0619152237828203,0.0730018054003825,-0.223283471672959,0.826060469035344,0.972164422069372,-6.10190757685175,FALSE
"SRPK1",-0.372345383236017,-0.00428861349703186,-1.30061497937978,0.211293343326548,0.740640385460897,-5.3148644757687,FALSE
"SRPK2",0.0245349663844293,-0.00594455466061819,0.0877696515491233,0.931117978475719,0.988680816651779,-6.12318010045312,FALSE
"SRPRA",0.0251917562026179,0.176428826077287,0.0861609317853619,0.932377168644626,0.988680816651779,-6.12332149799268,FALSE
"SRPRB",-0.0926938713774693,0.0747066205906889,-0.331006394270013,0.744813218690066,0.950082811067682,-6.07187137458343,FALSE
"SRPX",0.143914331915484,-0.521800112264925,0.433783518856285,0.672490953359565,0.931176374767045,-5.8434720965788,FALSE
"SRPX2",2.0532383636672,0.640074491611943,2.89903205038567,0.0251190988163554,0.433699040374004,-3.08935874795191,FALSE
"SRR",0.155279880322778,0.0739894879046176,0.292468440609399,0.774079838490474,0.959010025773399,-6.01526268131747,FALSE
"SRRM1",-0.0264553240504956,-0.00764064827077921,-0.136847090346188,0.89281038612855,0.98590089213414,-6.11761140262256,FALSE
"SRRM2",-0.170409620256513,0.123105566669055,-0.859516508384968,0.402392077027511,0.843898164205498,-5.7620767537193,FALSE
"SRRT",-0.156955089589038,0.0866231601148781,-0.762847260959077,0.456341322544146,0.862169345293321,-5.83817077646352,FALSE
"SRSF1",-0.210719354121787,0.140083320910157,-0.788338901737643,0.441697224134636,0.857028027474363,-5.81891619944488,FALSE
"SRSF10",-0.0901807286177338,0.0615306307710717,-0.434461344034719,0.669591311114554,0.931176374767045,-6.03220938652612,FALSE
"SRSF11",0.003800423194584,-0.0188840171014965,0.0155323309561491,0.98779407578193,0.997474783430644,-6.12695195442395,FALSE
"SRSF12",-0.146219563032484,-0.551886210463284,-0.21130660139891,0.836355174533209,0.975113061992211,-5.89645993260161,FALSE
"SRSF2",-0.272346544371668,0.049714921158111,-1.2795453706873,0.218435480847877,0.747319323128418,-5.33970992980464,FALSE
"SRSF3",-0.255314842101614,0.022667623827526,-1.06449929961972,0.302459317377423,0.799049710803922,-5.57389105379915,FALSE
"SRSF4",-0.223878277104532,-0.0120444815031863,-1.00082889348651,0.331386365524017,0.81234722547395,-5.63614135177495,FALSE
"SRSF5",-0.0493523192606371,0.164434827852792,-0.223694227625458,0.825746092982935,0.972164422069372,-6.10181504580247,FALSE
"SRSF6",-0.124628638689208,0.0849475513338376,-0.586954141338372,0.565193525054115,0.899986690796845,-5.95477262805355,FALSE
"SRSF7",-0.145671099117026,0.187144487633468,-0.656743407102602,0.520416806066735,0.887052466587575,-5.91194618816417,FALSE
"SRSF8",-0.234041287666666,0.118019439159021,-1.01652401272054,0.324079588140582,0.806479711403465,-5.62110791266606,FALSE
"SRSF9",-0.206160976072851,0.200106693387429,-0.734294202019182,0.473093803907138,0.870529336190512,-5.85903903647914,FALSE
"SRXN1",-0.464679003466852,0.394245045200576,-0.550713936803094,0.590230693378123,0.906308272213622,-5.90663840657679,FALSE
"SS18",0.50479659094751,-0.300926685858355,1.49230724364239,0.15709565910493,0.690581994271076,-5.01465688818835,FALSE
"SS18L1",1.18046764089404,-0.355609056886091,2.53333330057863,0.0234186716383841,0.431963803240354,-3.40062085212964,FALSE
"SS18L2",0.401448955070499,-0.133875203389344,0.927832814522585,0.374385733787378,0.833473277507407,-5.42105206738542,FALSE
"SSB",-0.171033037189084,0.105601025182478,-0.677237791668838,0.507656108525183,0.883827552655636,-5.89850447892793,FALSE
"SSBP1",-0.0495491712744193,0.393896098339804,-0.15264504995925,0.880532426323318,0.981584428737572,-6.11530225129017,FALSE
"SSBP2",1.16061366403459,-0.538983943925327,1.00157836212743,0.358761127919568,0.826043135393921,-4.97933942579943,FALSE
"SSBP3",1.01153341577544,-0.346346890793502,3.59093277213643,0.00235063882245384,0.176297911684038,-1.38961852969073,FALSE
"SSBP4",-0.242722087977539,-0.0459835221113349,-0.625111593559262,0.543166508006861,0.893519185222116,-5.75268268880136,FALSE
"SSH1",-0.460360241698045,0.0472133651372996,-1.28612957540249,0.218595004545034,0.747319323128418,-5.26840522443279,FALSE
"SSH2",0.159085436696771,0.0422967378214098,0.481370038250504,0.637978505390868,0.921849675220749,-5.89408034517462,FALSE
"SSH3",0.728011504066023,-0.187478721276715,1.86617779208138,0.0799249118939628,0.597973543790245,-4.53736337507921,FALSE
"SSNA1",0.069886319082096,-0.331395389515957,0.136896170770612,0.892772196244016,0.98590089213414,-6.11760461794502,FALSE
"SSR1",-0.317216680257076,0.180824936277379,-1.17431352636073,0.256968544317737,0.777254370227658,-5.4588063076711,FALSE
"SSR3",-0.546442665552345,0.106806345469386,-1.35783377967692,0.192827617998082,0.727425687498967,-5.2457575721639,FALSE
"SSR4",-0.361322748971373,0.183581557886094,-1.54497254669304,0.141347607144926,0.666787086424554,-5.00379958182963,FALSE
"SSRP1",0.277759627883562,0.128524217135261,0.874838318761009,0.394239558261456,0.842160870708399,-5.7492555811361,FALSE
"SSSCA1",0.187365900608235,-0.0673753957232457,0.47803765872266,0.638906047679746,0.922585353722226,-6.01236882233563,FALSE
"SST",-3.0332845102483,0.645637136956816,-3.72699352607323,0.0115557474322301,0.33351339120507,-2.62764887114409,FALSE
"SSU72",-0.164884480843885,0.232726473703062,-0.648904668071851,0.525344963684487,0.887394336737304,-5.91698406844306,FALSE
"SSX1",0.369935172814204,-0.0936337833497443,0.402184231646833,0.702783296409119,0.938574453234254,-5.33421329709205,FALSE
"SSX2",0.497280751943559,0.0890755169895435,0.594544217431398,0.588699707242322,0.905892761562393,-5.09717379750402,FALSE
"SSX2IP",0.214451251505042,-0.428767309283076,0.526717973402072,0.608423646783492,0.910529483614497,-5.78062265086848,FALSE
"SSX5",NA,NA,NA,NA,NA,NA,FALSE
"ST13",0.44324856069019,-0.0528782640099935,1.7331492183444,0.101746346212948,0.621329331620901,-4.737787933066,FALSE
"ST14",2.2976851860567,-0.141202326822738,3.36237071223222,0.0038319709830861,0.234708222714024,-1.83759984475911,FALSE
"ST18",-0.093956373967244,0.218009748814708,-0.112333362219873,0.916747388926349,0.988680816651779,-5.24787328122298,FALSE
"ST3GAL1",0.520903501641444,-0.275685064589892,0.720879697798567,0.485415270977668,0.875771527055932,-5.68091458126152,FALSE
"ST3GAL2",0.108337257730675,0.210902295323833,0.125072316810757,0.902631261115859,0.987691326575277,-5.91107022031133,FALSE
"ST3GAL4",0.478351676731573,-0.0303440050903624,0.805810686276035,0.431832055254182,0.851444013717687,-5.80538174466692,FALSE
"ST3GAL5",-0.320945245788925,0.176532049562616,-0.382442097019415,0.714380693370126,0.941001542445247,-5.53426109326312,FALSE
"ST3GAL6",-0.458925966896718,-0.495396442605438,-1.05400357595099,0.321012316449916,0.804479136513294,-5.24064071376577,FALSE
"ST5",0.224032433336823,-0.210210791962837,0.629977579653623,0.538529625557511,0.891427588482464,-5.86047043687772,FALSE
"ST6GAL1",1.66045832204904,0.31735899838682,2.29978517088547,0.0380315142106401,0.49414606690358,-3.77954232839688,FALSE
"ST6GALNAC1",1.60175514644662,-0.0304637265346907,2.50074744459435,0.060199647197648,0.552845713774885,-3.68962597489014,FALSE
"ST6GALNAC2",0.833396424121275,-0.192734441341506,1.15776800254506,0.282625355933084,0.790398286791284,-5.0443751006631,FALSE
"ST7",0.200281118276207,0.0360131351508972,0.693067691845253,0.497923803221028,0.880025151655505,-5.88785553913275,FALSE
"ST8SIA3",NA,-0.208427223068168,NA,NA,NA,NA,FALSE
"ST8SIA4",NA,NA,NA,NA,NA,NA,FALSE
"ST8SIA5",NA,NA,NA,NA,NA,NA,FALSE
"STAB1",NA,NA,NA,NA,NA,NA,FALSE
"STAC",NA,NA,NA,NA,NA,NA,FALSE
"STAC3",0.969110363023063,0.105770719714003,1.15865928881478,0.320038199935608,0.803663393293249,-4.74320330760122,FALSE
"STAG1",-0.379980722544165,-0.199771300365072,-1.29473537647494,0.213267605702083,0.741493331083402,-5.32183066938226,FALSE
"STAG2",0.0348313178879093,0.00280236955845657,0.169057386874275,0.867810195002211,0.981112575376011,-6.11263721199685,FALSE
"STAG3",-0.471984174089229,-0.0635525738372272,-0.503753728316603,0.628946727510703,0.918056899024874,-5.57889984516965,FALSE
"STAM",-0.0714739967238118,-0.174540119300247,-0.257296256023322,0.800136691758483,0.965301813704192,-6.0936737237771,FALSE
"STAM2",0.113142112811296,0.195767509091374,0.355371552538742,0.7268211718895,0.946097457447748,-6.06347902840731,FALSE
"STAMBP",-0.00890409341259625,-0.028352367227215,-0.0425998610384725,0.966532641937665,0.994450418776497,-6.12615647096919,FALSE
"STAMBPL1",-0.15675201664206,0.167010612428793,-0.219975888989097,0.828593066363875,0.972741011159128,-6.10264651670459,FALSE
"STAP1",0.0942859146390007,0.0113948530846672,0.245621970251284,0.809677266159264,0.969239072682507,-5.97972022887046,FALSE
"STAP2",0.853277913636329,-0.22595064469731,1.71530946205936,0.115681761882425,0.642266644959478,-4.58426129991241,FALSE
"STAR",0.366708243776335,-0.308076366597151,0.848470138028076,0.426440628257746,0.849721295236156,-5.26712673429981,FALSE
"STARD10",1.52249276476386,-0.171149610350958,2.56725822580267,0.0203357444803597,0.409734818526284,-3.34864343270475,FALSE
"STARD13",0.483153987578215,0.0665482535620396,0.943309212831288,0.362133480558346,0.827008244573595,-5.57546893274509,FALSE
"STARD3",-1.16984802058178,0.0585609894941053,-3.14231614811678,0.0081430097191043,0.303464799612447,-2.37752052537994,FALSE
"STARD3NL",-0.522343113911985,0.201946514612048,-1.47016396516068,0.16036054887562,0.693270826229951,-5.10336295097368,FALSE
"STARD4",-0.245619057580488,-0.3182520924622,-0.247897441380708,0.815188150289003,0.969818880348579,-5.33373836437979,FALSE
"STARD5",0.232016403970785,-0.261720084983731,0.433042893998564,0.675798610344689,0.93254281264556,-5.59128011769381,FALSE
"STARD7",0.0755944185043765,0.0620144602759402,0.369991267656198,0.716103234610777,0.941582470958755,-6.05816197984896,FALSE
"STARD9",0.0529522869500516,-0.0497848388028107,0.159007893783047,0.875860443407598,0.981441828473548,-6.02260020682149,FALSE
"STAT1",0.640505378188658,0.00996296757837447,1.38830481469648,0.183535516025164,0.718399882033588,-5.20799864926212,FALSE
"STAT2",0.864798867578058,-0.372884948809893,1.84730067624287,0.082745277064228,0.604150118962327,-4.56638697518264,FALSE
"STAT3",0.409240772512273,-0.0161763965677562,1.02436733194305,0.320471445483915,0.803961984935572,-5.61351845418546,FALSE
"STAT5A",-0.0595608159535897,-0.331267054622186,-0.199844246395671,0.844048781098591,0.976892961416626,-6.10690759420688,FALSE
"STAT5B",-0.082170863698099,-0.497323040157489,-0.134267050447048,0.89673713146164,0.986577558713304,-5.64364963376939,FALSE
"STAT6",0.547260592600767,-0.40823746093441,1.39277125223662,0.18220442450368,0.718399882033588,-5.20240894057179,FALSE
"STAU1",0.597575600206231,-0.204747348866519,2.33886363583331,0.0322404278830813,0.471489077086388,-3.75645822390886,FALSE
"STAU2",0.0620897641304569,0.0409609079322127,0.201240560055243,0.842974585066395,0.976243672703998,-6.10662516814298,FALSE
"STBD1",0.696079862849554,0.331890903882249,1.74044845846583,0.100426176441437,0.619397185601622,-4.72704508132387,FALSE
"STC1",-1.2911734201877,0.314292949637931,-2.27083424787937,0.0550844573987806,0.541140379562386,-3.78807229827306,FALSE
"STC2",0.298439567616265,0.264479593875607,0.514076929689314,0.61495819980284,0.912335900836354,-5.9259744142003,FALSE
"STEAP1",1.31883117230905,0.806145529700158,1.7787911992979,0.097836818657296,0.616869745969103,-4.5832228452594,FALSE
"STEAP2",0.6718666526816,0.488091210982219,0.767824988443006,0.456883132751444,0.862704252339803,-5.6874816828929,FALSE
"STEAP3",0.380248866020952,0.233351333813633,0.850169874881735,0.407419191376668,0.845142750181775,-5.76979670009633,FALSE
"STEAP4",2.70185886656655,1.01432370294707,1.59654681897085,0.14007580657649,0.666377701641461,-4.70102872594386,FALSE
"STIL",NA,-0.684759136208389,NA,NA,NA,NA,FALSE
"STIM1",0.313620454771824,-0.0716809183432843,1.17055042127097,0.258436817351782,0.777947134067776,-5.46290796085923,FALSE
"STIM2",0.352999544122314,0.107586534190423,1.44205157355422,0.169224537180975,0.703906842872326,-5.10381257693306,FALSE
"STIP1",-0.0141053080959644,-0.139544012615785,-0.077981759626136,0.938782026737351,0.988826580517456,-6.1239999806932,FALSE
"STK10",0.161480723078868,-0.311197570157178,0.373370485753323,0.713634457279753,0.941001542445247,-6.05690301599831,FALSE
"STK11",-0.0657602772855055,-0.378809059207888,-0.0997303719116778,0.922441948120562,0.988680816651779,-5.82984772103532,FALSE
"STK11IP",-0.227234179853272,0.0986205227615263,-0.895840514598124,0.383243387805056,0.83838456662216,-5.73134779110323,FALSE
"STK16",0.0281047548248103,0.203936439516524,0.108518829665941,0.915310592565391,0.988680816651779,-5.97265775957749,FALSE
"STK17A",0.959529559054639,0.304505827933607,1.76789068641137,0.112962446566876,0.639581652927008,-4.4430289276724,FALSE
"STK17B",0.249813335623849,0.0331951840948703,0.460343567342121,0.656856231524864,0.928475251379458,-5.65909497594655,FALSE
"STK19",0.337975592380521,-0.415190807757103,0.5183850217696,0.628796905391159,0.918056899024874,-5.23850856270087,FALSE
"STK24",-0.0120484555248595,-0.189897086039861,-0.0456083774244555,0.964170767761531,0.99436510546214,-6.12602231747714,FALSE
"STK25",0.186439897020389,-0.0694597380417823,0.731931426698232,0.475152309969274,0.870905299057873,-5.83016108344655,FALSE
"STK26",-0.78705604445675,-0.359534442502525,-1.24235199247865,0.231504011574081,0.759602771742604,-5.38276317476708,FALSE
"STK3",-0.0120484555248595,-0.189897086039861,-0.0456083774244555,0.964170767761531,0.99436510546214,-6.12602231747714,FALSE
"STK31",NA,-14.8400015714814,NA,NA,NA,NA,FALSE
"STK32C",-1.619597402353,0.0301295129597563,-1.21605059313937,0.266452542656583,0.784765970826798,-4.94902092033092,FALSE
"STK33",0.670313444813327,-0.585329123678171,0.889918976507082,0.405373754426223,0.844933837933657,-5.23530035363624,FALSE
"STK35",0.371366528270046,-0.0468135888232592,1.56695261252482,0.142136954495592,0.66797098180473,-4.82416316585377,FALSE
"STK36",-0.228109253189501,-0.345203836983117,-0.533476759388565,0.609200864464153,0.910827167170774,-5.56392186968599,FALSE
"STK38",0.0505561433559781,-0.172129946622732,0.133144436741745,0.895692228328426,0.986577558713304,-6.11811624365953,FALSE
"STK38L",-0.499774785509324,-0.360149444616476,-1.33935578928536,0.198644134503655,0.728801856116272,-5.26833319065183,FALSE
"STK39",0.0904947314141413,-0.18386161823695,0.392828923866101,0.69948304561187,0.938292965835436,-6.04943494856788,FALSE
"STK4",-0.298029402459322,-0.589625263620145,-0.691900265513624,0.498637819352596,0.880025151655505,-5.88864878965274,FALSE
"STMN1",-0.148596576418399,-0.7801396158845,-0.403734241190724,0.691601217766745,0.936605260518163,-6.04508690168821,FALSE
"STMN2",-0.0304080422215814,-0.762868664404026,-0.0868135260968541,0.931866342234616,0.988680816651779,-6.1232644535862,FALSE
"STMN3",1.58825577439455,0.242125493976733,2.08702611212403,0.055022224780789,0.541140379562386,-4.12946186629042,FALSE
"STMN4",-0.301230580792618,-0.748752593157755,-0.459490431168567,0.653209118581314,0.927208772030255,-5.90430657760304,FALSE
"STN1",-0.56361117037356,0.536203837589247,-1.61644375099296,0.129165416373996,0.657423847356288,-4.80978367124448,FALSE
"STOM",1.75582793159326,0.527403789961231,3.28520419854758,0.00451752465178745,0.253734669626078,-1.98811506361039,FALSE
"STOML1",-0.095772160083774,-0.0405348404863677,-0.199685101399543,0.847053547679201,0.977355265840318,-5.4340842595089,FALSE
"STOML2",-0.241279164032428,0.257025994300204,-0.923335821474034,0.369160955275306,0.831120998960639,-5.70732511471082,FALSE
"STON1",-0.167175751379403,0.515357366837649,-0.246321946978227,0.814410216785348,0.969818880348579,-5.49835471341419,FALSE
"STON2",1.28794881167874,-0.23549403521096,2.76687134923427,0.0134768722584187,0.354193919332598,-2.98020786636283,FALSE
"STRA6",-1.774433174418,0.84781543632913,-1.21939226674043,0.272636981807022,0.789504816223995,-4.8838125336582,FALSE
"STRADA",0.0895329280875952,-0.0208521174356747,0.158117527717475,0.878068597582299,0.981535477472852,-5.7520872265516,FALSE
"STRADB",NA,0.453476576416577,NA,NA,NA,NA,FALSE
"STRAP",-0.397923326155839,0.110338575602874,-1.99161254643921,0.0632625107402365,0.560555597079266,-4.33990418840975,FALSE
"STRBP",-0.0918828215650645,0.0516677744443097,-0.373454283136473,0.713573278379907,0.941001542445247,-6.05687165349267,FALSE
"STRIP1",-0.0629390275360161,-0.115524623773368,-0.296850465719606,0.770291334690876,0.957198092806241,-6.08264597027881,FALSE
"STRIP2",0.257474697826649,0.23423279273535,0.468903856584211,0.64974407184623,0.92597042465234,-5.72485793066859,FALSE
"STRN",-0.015525649111072,0.0617100044438019,-0.0768322211815838,0.939682552576732,0.988826580517456,-6.12408992269112,FALSE
"STRN3",0.182547927290641,0.00367971600641179,0.75530134028298,0.460732874489091,0.864868067140419,-5.84375778138385,FALSE
"STRN4",0.0661739844451122,-0.10804143435697,0.267302377305735,0.792554362784083,0.962761892575066,-6.0910313668969,FALSE
"STS",1.53950734979052,0.0942547521421627,4.30323998854296,0.000941102017166217,0.124231121508666,-0.448692283693639,FALSE
"STT3A",0.181737162620507,0.153971419992845,0.742592050424626,0.468187515586815,0.870449807646651,-5.85305091276127,FALSE
"STT3B",0.0476277767516224,0.0127086142360867,0.198940490749533,0.844744217281355,0.97703499133752,-6.1070893498063,FALSE
